Age,Color,Sex,Weight,Housemanners,LeftUnattended,EarCleaning,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status
14,5,1,65,5,5,5,5,5,5,0
16,5,1,65,5,5,5,5,5,5,0
14,5,1,67.5,4,4,5,5,4,5,1
11,5,1,60,4,4,5,5,3,5,1
6,5,1,48,3,4,4,5,2,3,1
6,1,0,59,4,4,4,5,4,3,0
12,1,0,75,4,4,4,5,4,4,0
10,1,0,33,2,3,4,5,4,1,0
5,5,1,38,3,4,4,5,4,0,0
13,5,1,58,4,4,4,4,4,2,0
9,5,1,55,4,3,4,4,4,4,0
14,5,0,64.7,3,3,5,5,4,5,1
10,5,0,60,3,4,5,5,4,4,1
10,1,0,70,5,5,5,5,5,5,1
13,1,0,70,4,3,5,5,5,0,1
7,5,0,70,4,4,4,4,2,4,1
5,5,0,53,3,4,4,0,0,0,1
13,5,0,80,4,4,4,4,3,3,1
4,1,0,32,3,2,4,0,4,3,1
15,5,1,67,4,3,4,4,4,4,1
6,5,1,39.2,4,3,3,5,5,5,0
5,5,0,52,4,5,5,5,4,1,0
5,5,0,52,4,5,5,5,4,1,0
8,5,0,62,4,5,5,4,3,5,0
12,5,0,75,5,5,5,5,4,5,0
4,1,1,32,3,3,3,4,4,3,0
8,1,1,60,4,4,3,5,4,3,1
11,1,1,65,5,4,4,5,4,4,1
8,1,1,65,4,4,3,5,2,5,1
12,1,1,74,4,4,4,4,4,1,1
6,1,1,50,4,5,4,5,4,5,1
12,1,1,70,5,5,5,5,4,5,1
4,1,0,25.8,3,4,4,4,3,4,1
15,1,0,70,5,4,5,5,5,5,1
14,1,1,70,3,4,0,5,4,0,0
13,1,0,67.5,5,0,4,5,4,4,0
16,1,0,67,5,1,4,5,4,5,0
9,1,0,62,3,3,4,5,4,0,0
11,1,0,60,4,3,5,4,4,4,1
8,1,0,53,4,4,5,5,4,1,1
3,1,1,19,5,3,4,3,3,3,0
12,1,1,50,4,4,4,5,3,1,0
4,1,0,25.6,3,4,4,5,4,4,0
8,5,1,52,3,3,2,4,2,4,0
3,5,1,27,2,1,3,4,1,1,0
12,5,1,60,3,4,4,4,4,4,0
13,1,1,63,4,5,4,5,4,1,1
9,1,1,49.6,4,3,5,5,5,5,1
13,1,1,52,5,5,5,5,5,5,1
3,1,1,24,3,3,5,5,3,5,1
4,1,0,40,3,2,4,4,4,1,0
12,1,0,67.2,4,5,5,5,4,4,0
8,1,0,65,3,4,5,5,3,4,0
8,1,0,70,3,3,4,5,4,4,0
6,1,0,57,3,3,5,5,5,5,0
4,1,0,38,4,3,4,5,5,5,0
4,1,0,30,3,2,4,5,4,3,0
11,1,0,71,3,3,5,5,4,5,0
10,1,1,62,4,5,5,4,4,3,1
4,1,1,45,4,3,4,5,3,3,1
5,1,1,43.4,3,1,5,5,4,4,0
13,1,1,62.5,3,5,3,5,5,3,0
7,1,1,56,4,3,4,4,4,1,0
10,1,0,66,3,4,4,5,3,4,0
4,1,0,44,4,4,3,5,3,4,0
4,1,1,37,4,4,4,5,4,4,0
13,1,1,55,4,4,5,4,3,5,0
7,1,1,45.5,2,5,5,5,3,5,0
13,1,0,62,4,4,5,5,4,3,0
3,1,0,25.9,4,3,4,5,4,1,0
8,1,0,52,4,5,5,5,4,4,0
13,1,0,73,4,4,5,5,4,5,0
6,1,0,53,4,5,5,5,4,1,0
9,1,1,51,4,3,5,5,4,0,0
13,1,1,57,4,5,4,5,4,4,0
3,1,1,19,3,3,5,5,5,1,0
11,1,1,57.4,5,5,4,5,4,4,0
4,1,1,41.2,3,3,1,5,3,1,0
5,1,1,40,4,5,4,5,2,5,1
12,1,1,55,5,5,4,4,4,5,1
9,1,1,58,4,4,5,5,5,5,0
6,1,1,37,4,3,4,5,4,0,0
12,1,1,55.6,4,5,5,5,4,1,0
7,1,1,54,3,3,4,5,4,5,1
5,1,1,41,4,1,4,5,4,5,1
13,1,1,60,5,5,5,5,5,5,1
12,1,1,71,4,4,4,5,4,5,1
6,1,1,57,4,4,4,5,4,5,1
9,1,1,66,4,4,4,5,4,4,1
3,1,1,24,4,4,4,4,4,5,1
11,1,1,62.7,4,5,5,4,4,5,0
13,1,1,65,5,5,5,4,4,5,0
13,5,0,65,4,4,5,5,3,3,0
3,5,0,25,4,1,5,5,3,5,0
6,5,0,51,3,2,5,5,4,4,0
7,5,0,70,3,2,4,4,4,1,0
6,5,0,66,3,3,3,5,3,1,0
12,5,0,78,3,5,4,5,4,4,0
3,5,0,20,3,2,3,4,4,3,0
11,5,1,57,4,3,5,5,2,5,1
5,5,1,35,4,1,5,5,5,5,1
13,5,1,62,4,3,4,5,3,5,1
12,5,1,60,5,5,4,5,4,4,1
10,5,1,0,5,4,4,5,4,4,1
3,5,0,23,4,2,5,4,3,1,0
4,5,0,35,4,3,4,5,3,1,0
9,5,1,54,3,4,4,5,4,5,0
5,5,1,25.6,4,4,1,5,5,1,0
3,5,1,16.2,3,3,1,4,4,1,0
12,5,1,54.8,5,3,5,5,4,5,0
12,5,1,64,4,4,4,5,5,4,1
5,5,1,41,3,3,4,5,5,5,1
8,5,1,58,3,4,4,5,4,5,1
16,5,1,67,3,4,4,5,4,4,1
11,5,1,65,4,4,4,5,4,5,1
5,5,1,35,3,4,4,5,4,3,1
5,1,0,48,4,3,4,5,5,0,1
14,1,0,90,4,5,4,4,3,4,1
15,1,1,68,4,3,4,5,4,3,1
4,1,0,37,3,2,5,5,4,1,0
14,1,0,76,3,4,4,5,4,1,0
10,1,0,75,3,2,5,0,1,1,0
15,1,1,60,4,4,5,5,5,1,1
13,5,1,55,5,5,5,5,4,4,0
14,5,1,55,5,4,5,5,3,4,0
7,5,1,45,4,3,5,5,3,4,0
14,5,1,55,5,5,5,4,3,5,0
8,5,1,50,5,3,5,5,5,3,0
14,5,1,63,4,3,5,5,5,5,0
6,5,1,50,4,4,4,4,4,3,1
4,5,1,31,2,1,4,4,4,4,1
13,5,1,60,5,5,5,5,5,5,1
14,1,1,50,4,4,5,4,3,4,1
8,1,0,53.7,4,3,5,5,4,5,1
14,1,0,69.4,5,5,5,4,4,5,1
12,1,1,60,5,5,5,5,4,5,1
4,1,1,42,4,4,4,4,4,5,1
8,1,1,58.7,2,3,2,5,3,5,0
12,1,1,58.7,5,5,4,5,3,5,0
6,1,0,60,5,4,4,5,4,5,1
6,1,0,50,3,5,3,5,4,1,0
13,5,1,52,5,5,5,5,4,5,1
10,5,1,53.5,3,3,3,5,4,5,1
3,5,1,16,5,4,5,5,5,5,1
14,1,0,85,4,1,5,5,3,5,0
8,1,0,62,3,3,4,5,3,5,0
14,1,0,70,5,4,4,4,3,3,0
8,1,0,68,5,3,4,4,4,4,0
13,1,1,60,4,5,5,5,4,5,0
7,1,1,44,4,4,4,5,4,1,0
7,1,1,44,4,4,4,5,4,1,0
11,1,0,54.8,3,0,5,5,5,5,0
7,1,0,40,2,2,4,5,5,3,0
4,1,1,37.2,4,4,4,5,3,0,1
3,1,0,16,5,3,5,5,5,3,1
8,1,0,48,5,4,5,5,5,5,1
15,1,0,60.6,5,4,3,5,5,5,1
12,1,1,56,5,4,5,5,4,3,1
5,1,1,38,4,2,5,5,4,0,1
10,1,1,55,5,4,4,5,4,4,1
12,1,1,54,5,5,5,5,4,4,0
8,1,1,51,4,4,5,5,4,3,0
5,1,1,28,5,4,5,5,5,5,0
4,1,0,36,5,2,1,5,4,1,1
7,1,0,64,4,4,4,5,5,5,1
14,1,0,71,4,4,5,5,5,5,1
5,5,1,38,3,5,5,5,4,3,0
13,5,1,63.5,5,5,5,5,4,5,0
12,1,0,76,5,5,5,5,3,5,1
5,1,0,40,0,5,5,5,5,5,1
13,3,0,67,4,4,4,4,4,5,0
5,5,0,45,3,3,4,5,4,4,0
9,3,0,68,4,3,5,4,4,4,0
6,5,0,50,4,5,5,5,4,3,0
12,5,0,60,3,5,4,5,3,4,0
15,5,0,60,5,5,4,5,4,1,1
8,3,0,50,4,4,4,5,3,1,1
13,4,0,90,5,5,5,5,5,4,1
4,4,0,30,4,4,3,5,5,1,1
7,4,0,60,4,5,5,5,5,1,1
13,2,0,86,4,5,5,5,3,5,1
6,2,0,52,4,5,5,5,4,5,1
4,2,0,32,5,5,5,5,5,5,1
12,2,0,89,5,5,5,5,1,3,1
4,2,0,40,4,3,5,4,3,5,1
6,5,0,50,4,4,5,5,5,5,0
13,5,1,55,4,4,3,4,4,3,1
10,5,1,55,4,4,4,5,4,4,1
12,5,0,69,5,5,5,5,5,5,1
7,5,0,51,5,5,5,5,5,5,1
9,5,1,50,4,5,5,5,4,4,0
12,5,1,53,4,5,5,5,4,4,0
3,5,1,18.5,3,2,5,5,3,3,0
6,5,1,46.5,4,4,5,5,3,5,0
15,5,1,61,5,0,5,5,5,5,0
5,5,0,36,3,1,3,5,4,4,1
11,5,0,71,5,5,4,5,3,4,1
3,5,0,29,4,1,4,4,3,1,0
13,5,0,50.8,5,5,4,4,4,5,0
6,5,0,43.7,4,4,5,5,4,4,0
6,2,0,55,4,4,4,5,3,5,0
13,4,1,76,4,4,5,4,3,5,0
16,4,0,81,5,5,4,5,4,5,1
6,4,0,65,5,4,4,5,4,5,1
4,4,0,51,5,5,3,5,4,4,1
11,4,0,78.3,5,5,4,5,4,5,1
9,2,0,92,4,4,0,4,4,4,0
6,2,0,79,5,5,5,5,5,5,0
13,2,0,95,5,5,5,5,4,5,0
9,5,0,70,5,5,5,5,4,5,0
6,5,0,53,5,5,5,5,4,5,0
14,3,0,82,4,4,5,5,5,5,0
12,3,0,79,5,5,4,5,5,5,0
18,3,0,82,5,5,5,5,5,5,0
3,5,0,18.7,3,1,5,1,5,5,0
12,5,1,60,5,5,4,5,5,5,0
3,3,1,14.1,5,1,4,4,4,3,0
6,5,1,43.5,5,3,5,5,5,5,0
9,5,1,56,5,5,5,5,4,5,0
15,5,1,64,5,5,4,5,5,5,0
18,5,1,63.8,5,5,3,5,5,5,0
5,3,0,43,5,4,4,4,4,3,0
11,3,0,70,5,5,4,5,5,4,0
9,5,1,55,5,4,5,5,5,5,1
6,5,1,45,5,3,5,5,5,5,1
15,5,1,59,5,4,5,5,5,5,1
3,5,1,20.02,3,1,4,5,5,3,1
11,5,1,58,5,4,5,5,5,4,1
6,1,0,49,5,5,5,5,4,5,1
3,1,0,14,4,3,5,5,5,3,1
8,1,0,65,5,5,4,5,4,4,1
15,1,0,71.5,5,5,4,5,4,4,1
12,1,0,69,5,4,5,5,4,3,1
3,1,1,21,5,5,5,5,4,3,0
9,1,1,48,5,5,5,5,5,5,0
13,1,1,48,5,5,5,5,5,4,0
9,1,0,65,5,4,5,5,2,5,0
3,1,0,23.5,3,5,5,5,3,5,0
6,1,0,52,4,4,5,5,2,5,0
12,1,0,73,0,4,0,0,0,0,0
13,5,0,82,3,2,5,5,4,4,1
6,5,0,64,4,3,4,5,4,5,1
8,5,0,75,4,3,5,4,5,5,1
5,5,1,40,4,3,4,5,3,5,0
9,5,1,56.7,4,4,5,4,4,4,0
12,5,1,50,4,4,5,5,4,5,0
3,5,1,18.5,4,5,4,5,4,4,0
12,1,1,65,3,3,5,5,4,4,1
3,2,1,30,3,3,5,0,3,3,0
7,2,1,55,4,4,5,4,5,1,0
10,2,0,76,4,5,4,4,4,3,0
6,2,0,70,4,5,4,5,4,5,0
4,2,0,45,4,3,3,5,4,1,0
5,4,1,52,5,5,5,5,4,5,1
12,4,1,70,5,5,5,0,5,5,1
7,4,0,78,5,4,4,5,4,3,0
3,5,1,17.8,4,5,4,5,3,1,0
12,5,1,57,5,5,5,5,3,4,0
4,5,1,32,3,4,3,5,4,3,1
5,5,1,37.5,5,4,5,5,5,5,0
8,5,1,53,5,5,5,4,5,5,0
5,5,0,48,4,5,5,5,4,3,1
12,5,0,75,5,5,5,5,5,5,1
14,5,0,69,5,5,4,5,4,4,1
12,5,0,73,5,5,5,5,4,5,0
6,5,0,51.1,5,5,5,5,4,5,0
3,5,0,24.8,3,3,3,4,2,4,0
9,5,0,63,5,5,5,5,3,5,0
5,5,1,35,5,5,4,5,4,4,1
7,5,1,37,5,4,4,5,5,5,1
3,5,1,19.5,4,3,4,0,3,3,1
10,5,1,57,4,5,4,5,4,4,1
13,5,1,60,3,4,5,5,4,4,1
10,5,0,62,4,4,4,3,1,1,1
7,5,0,66,4,4,4,3,2,1,1
6,5,1,50,5,5,4,5,3,2,1
14,5,1,76,5,5,4,5,4,3,1
12,5,0,68,3,4,5,4,4,2,1
7,5,1,45,4,5,4,5,4,5,0
4,5,1,28,5,4,2,5,4,1,0
12,5,1,72,4,5,4,5,4,5,0
12,5,0,60,5,4,5,5,4,4,1
6,5,0,49,5,5,5,5,4,5,1
4,5,0,39,4,4,4,3,3,4,1
9,5,1,61,5,4,5,5,4,3,1
6,5,0,43,5,5,0,5,4,5,0
4,5,0,28,4,4,0,5,4,0,0
8,5,0,57,4,3,5,0,5,0,0
14,5,0,71,3,3,5,5,4,1,0
5,5,0,49,4,2,4,5,5,3,1
7,5,0,64,4,3,4,4,2,4,1
12,5,0,0,4,4,4,4,3,4,1
5,5,1,30,4,4,3,3,3,3,1
12,5,1,52,5,5,5,5,4,2,1
6,5,1,40,5,4,4,5,4,5,1
4,5,1,32.5,3,3,5,5,3,1,1
13,5,1,60,5,5,5,5,5,5,1
7,5,1,42.5,5,4,5,5,4,5,1
12,5,1,48,4,5,3,5,5,5,1
11,5,0,55,4,4,4,4,4,1,1
6,1,1,40,4,5,5,5,3,3,0
15,1,1,45,4,2,5,5,3,5,0
11,1,0,55,3,3,4,5,3,5,0
6,5,1,48,4,5,5,4,5,5,1
6,5,1,45,4,4,3,4,4,0,0
12,5,0,65,5,5,5,4,3,5,1
12,5,1,60,4,4,4,4,3,3,0
7,3,1,52,4,3,4,4,3,3,0
7,2,0,70,5,0,4,5,2,1,0
11,2,0,95,5,5,5,4,3,1,0
4,2,0,31,4,1,4,1,1,1,0
4,2,0,45,5,5,5,5,4,1,1
12,2,0,86,5,4,5,5,1,5,1
16,2,0,76,5,5,5,5,3,4,1
3,2,1,25.2,3,1,3,5,5,5,0
12,2,1,64.8,4,3,5,5,5,3,0
7,2,1,61,4,3,3,5,5,0,0
9,4,0,76,5,5,5,5,3,5,0
6,4,0,58.4,5,4,4,5,4,3,0
13,4,0,78.6,5,5,5,5,3,5,0
12,1,1,58,4,4,5,5,4,3,1
9,1,0,70,5,4,5,5,4,4,1
11,1,1,55,5,4,4,5,4,4,0
7,1,1,47.5,5,4,5,5,4,4,0
3,1,1,25,4,3,4,4,3,1,0
9,1,1,52,4,4,5,5,4,4,0
7,1,1,44,3,3,5,5,4,1,1
4,1,1,25,3,1,1,5,3,1,1
10,1,1,50,5,3,3,5,4,2,1
7,1,0,50.5,4,3,4,5,4,4,1
9,1,0,60,3,5,4,5,3,3,1
12,1,0,65,3,5,5,5,3,3,1
4,1,0,25,3,3,1,4,4,1,1
3,1,0,32,4,4,5,5,4,2,0
7,1,0,58,3,3,5,5,4,4,0
9,1,0,40,3,4,4,5,4,4,0
12,1,0,60,4,5,5,5,4,5,0
8,1,1,55,4,0,0,1,0,2,0
12,1,0,72,4,4,4,5,2,1,1
6,1,0,46,4,4,5,5,2,5,1
3,1,0,19.4,4,5,4,5,4,3,1
9,5,1,56,4,4,5,4,4,1,1
13,5,1,60,4,4,5,5,4,5,1
14,5,1,70,4,4,4,3,4,4,1
13,5,1,20,4,3,5,5,3,3,0
13,5,1,71,5,5,5,5,5,4,0
9,5,1,61,4,4,5,5,4,4,0
6,5,1,45,4,3,4,5,4,5,0
7,1,1,53,5,3,5,5,5,5,0
2,1,0,18,2,1,5,5,5,5,0
3,2,0,25,3,3,4,5,3,1,0
6,2,0,71,5,5,4,5,4,2,0
9,2,0,96,5,5,4,5,3,1,0
12,2,0,98,5,5,4,5,1,1,0
3,2,1,23,3,4,4,5,4,1,0
7,2,1,55,4,4,5,4,4,5,0
14,5,0,67,4,4,5,0,5,5,0
9,5,0,70,3,1,3,5,4,5,0
12,5,0,70,4,4,4,5,4,5,1
9,5,0,63,4,4,4,5,4,3,1
12,5,1,52,4,3,5,5,3,1,1
5,5,0,37,5,3,5,5,4,4,0
3,5,0,19,5,0,5,2,4,1,0
9,5,0,66,4,4,5,5,4,5,0
12,5,0,66,4,4,5,4,4,5,0
14,5,0,70,4,4,5,4,4,5,0
15,5,0,58,5,5,5,5,4,4,1
11,5,0,56,5,5,5,5,4,4,1
9,1,0,64,5,5,4,5,4,5,1
14,1,0,66,5,4,4,5,5,5,1
9,4,0,70,5,5,5,1,4,4,1
5,4,0,48,5,4,5,1,4,4,1
8,4,0,67,5,5,4,5,5,5,1
12,4,0,82,5,5,5,5,4,5,1
8,5,1,55,4,4,4,5,2,1,0
15,5,0,72,5,5,5,5,4,5,1
10,5,0,70,5,5,4,0,4,5,1
12,1,0,71,4,5,3,5,4,4,1
4,1,0,34,2,5,3,4,4,4,1
5,1,0,52,2,5,3,4,4,5,1
9,1,0,70,4,5,2,5,4,4,1
16,1,1,63,5,5,4,5,4,5,1
10,1,1,60,4,4,5,5,4,5,1
3,5,1,21,4,5,5,5,3,1,0
8,5,1,57.6,3,5,0,5,3,4,0
13,5,1,54.2,4,5,5,5,5,5,0
10,5,1,54,4,4,4,5,4,4,1
6,5,1,50,4,5,4,4,3,4,1
3,5,1,21,4,4,4,5,4,4,1
12,5,1,57,4,4,4,5,4,4,1
14,5,0,61.8,5,5,3,5,5,4,1
10,5,0,55.375,5,4,1,5,5,5,1
8,5,1,55,4,4,5,5,5,3,1
8,5,1,56,5,5,3,5,3,3,1
14,5,1,60,5,5,4,5,3,5,1
11,5,1,61,5,5,4,5,3,3,1
10,5,0,62,3,3,5,4,4,4,1
15,5,0,62,4,3,4,4,2,5,1
9,5,0,57,4,4,4,4,4,4,1
11,5,1,55,3,3,3,4,4,3,1
9,5,1,52,3,1,4,4,4,4,1
15,5,1,55,4,3,4,5,4,5,1
6,5,1,50,5,4,4,5,3,5,0
12,5,1,62,5,5,5,5,4,4,0
3,5,1,0,4,2,1,5,3,3,0
9,5,1,59,5,5,5,5,3,5,0
15,5,1,65,5,5,5,5,4,4,0
13,5,1,65,3,5,5,5,3,5,1
3,5,1,21.6,3,4,0,3,3,0,1
8,5,1,55,4,3,5,5,4,5,1
13,1,0,69,5,5,5,5,4,5,1
9,1,0,55,4,5,5,5,4,4,1
3,1,0,22,3,4,3,5,3,0,1
9,1,1,54,5,5,5,5,5,5,1
3,1,1,19,4,5,4,5,4,1,1
12,1,1,65,5,5,5,5,5,5,1
12,1,0,64.4,5,4,4,5,3,1,1
6,1,0,45,4,4,4,5,4,4,1
4,1,0,27,4,4,4,4,4,1,1
15,1,0,61.8,5,5,4,4,3,1,1
10,1,0,60,4,0,4,5,4,4,1
3,1,0,21.2,4,3,3,1,1,1,1
12,1,0,60,4,4,0,4,5,5,1
10,1,0,58,4,4,4,5,4,5,1
6,1,0,35,3,2,3,5,4,2,1
12,1,1,60,5,5,5,5,4,5,1
18,1,1,60,5,5,5,5,4,5,1
4,1,1,34,1,4,5,5,4,5,1
6,1,1,0,3,5,4,5,4,5,1
9,1,1,57,5,5,5,3,3,4,1
15,1,1,64,5,5,5,5,4,5,1
12,5,1,54,4,3,4,4,3,0,1
11,5,0,71.1,5,4,5,5,4,5,1
16,5,0,78,3,4,5,5,5,5,1
13,5,1,65.5,5,5,4,4,5,3,1
4,5,1,34,5,3,4,5,5,1,1
10,5,1,62,5,5,4,3,4,4,1
16,5,1,67,5,5,4,3,4,4,1
7,5,1,57,4,4,5,4,4,4,1
13,5,1,53,4,5,5,2,4,5,1
9,5,1,47,5,4,4,3,4,4,1
13,5,1,57,5,5,5,4,5,3,1
4,5,1,27,3,3,4,4,4,4,1
5,1,1,44.6,2,3,5,5,4,1,0
9,1,1,53,3,5,5,5,5,5,0
12,1,0,60,3,5,5,5,4,5,0
6,1,0,45,3,3,4,5,4,5,0
14,1,0,65,3,3,5,5,4,5,0
9,1,0,55,4,4,5,5,4,5,0
10,1,0,50,4,4,3,5,4,4,1
3,1,0,20,4,3,4,5,4,5,1
6,1,0,42.5,4,4,5,5,3,5,1
11,5,0,68,5,5,5,4,4,5,1
16,5,0,72,5,5,5,5,3,5,1
14,5,0,54,5,5,5,5,4,5,1
15,5,0,79,3,3,5,5,2,1,1
5,5,1,42,3,5,5,4,3,1,0
9,5,1,55,4,5,5,4,3,5,0
14,5,1,55,5,5,5,4,3,5,0
2,5,1,17,3,2,5,5,4,3,0
3,5,1,25,2,3,3,4,2,3,0
13,5,0,75,4,4,5,5,4,5,1
5,5,0,48,5,4,4,5,4,5,0
12,5,0,70,3,4,5,5,4,5,0
9,5,0,65,4,4,5,5,4,1,0
4,5,1,23,2,1,5,5,4,1,1
10,5,1,45,4,4,5,4,3,5,1
6,5,1,37,4,4,4,4,2,4,1
13,5,1,45,4,4,5,4,3,1,1
15,5,1,58,3,4,5,5,4,1,1
4,1,1,25,5,5,5,5,5,1,1
6,1,1,50,3,1,5,5,4,5,1
10,1,0,55,4,3,4,4,3,2,1
10,1,0,55,3,1,5,5,3,5,1
3,1,1,25,5,4,5,5,2,1,1
10,1,1,53,5,5,5,5,4,5,1
11,5,0,78,5,4,5,5,4,5,0
6,5,0,0,4,3,4,4,3,2,0
11,5,1,65.3,4,4,3,5,3,3,1
5,5,1,35.4,3,3,4,4,3,1,1
5,5,0,43,5,3,4,5,4,1,0
12,5,1,20.5,5,5,0,5,5,0,0
9,5,1,50,5,5,5,5,5,1,0
10,5,0,72,5,5,5,5,5,5,0
6,5,0,50.4,5,5,5,5,5,5,0
11,5,0,69,3,5,4,5,5,5,1
6,5,0,54.5,5,5,1,5,5,1,1
11,1,0,55,4,4,4,4,3,3,0
6,1,0,51,5,4,5,5,5,5,1
11,1,0,72,5,4,5,5,5,5,1
8,5,0,53,5,5,5,5,5,4,1
5,5,0,30,3,5,5,5,5,4,1
10,1,1,50,5,5,5,5,4,5,1
5,1,1,41,5,5,4,5,4,5,1
12,1,1,54,5,5,5,5,5,5,1
12,1,1,54,5,5,5,5,5,5,1
11,1,1,54,4,3,4,5,4,3,1
4,1,1,22,5,5,5,5,5,2,1
5,1,1,25,5,5,5,5,4,5,1
9,1,0,80,5,5,5,5,5,5,1
12,1,0,87,5,5,5,5,4,1,1
4,1,0,40,3,3,5,5,5,4,1
6,1,0,66,5,5,4,5,5,1,1
9,1,1,50,5,5,5,5,5,4,0
7,1,1,43,5,5,5,5,5,5,0
3,1,1,18,4,5,5,5,5,1,0
9,2,0,65,5,5,4,5,4,4,1
3,2,0,22.5,4,2,4,5,4,0,1
12,2,0,82,5,5,3,5,4,5,1
6,2,0,54,4,5,4,4,4,4,1
4,2,1,29,3,4,5,5,4,0,0
9,2,1,51,4,4,5,5,4,0,0
13,2,1,53,4,4,5,5,4,1,0
7,2,1,47,3,4,5,5,4,0,0
12,1,0,55,4,0,4,5,4,4,0
9,1,0,51,4,4,4,5,4,3,0
6,1,0,43,3,3,3,5,4,4,0
3,1,0,15.7,4,1,4,5,5,4,0
3,1,0,20,5,4,4,5,3,3,1
9,1,0,54,5,5,5,5,5,5,1
6,1,0,43,4,4,5,5,4,5,1
12,1,0,61,5,5,5,5,5,5,1
15,1,1,62,4,5,5,5,5,3,1
15,1,0,67,5,5,5,4,4,5,1
3,1,0,20,5,4,3,4,3,1,1
10,1,0,63,5,5,4,4,3,5,1
7,1,0,54,5,5,4,5,5,5,1
4,5,1,25,3,4,4,4,3,4,0
6,5,1,41,3,3,5,4,4,5,0
9,5,1,0,1,3,3,3,3,3,0
8,5,0,63,5,5,3,5,4,1,0
6,5,0,51,5,5,4,5,4,1,0
6,2,0,40,4,4,5,5,3,5,1
17,2,0,0,4,3,4,5,4,3,1
5,5,0,41,4,3,5,5,4,0,1
10,5,0,69,4,4,5,5,3,5,1
13,5,0,72,5,4,5,5,4,3,1
11,5,0,64,4,4,4,5,2,5,1
14,5,0,62,4,4,4,5,2,5,1
5,5,0,45,4,3,5,5,5,5,1
7,1,0,50.6,3,4,4,5,4,5,0
3,1,0,24,3,3,5,5,4,5,0
12,1,0,60,4,3,4,5,4,5,0
8,1,0,50,4,5,5,4,5,4,0
3,1,0,23,4,3,4,5,5,1,0
7,5,0,44,4,4,5,5,5,5,0
13,1,0,60,5,5,5,5,5,4,0
11,1,0,58,4,4,4,5,4,4,1
7,1,0,42,4,4,4,5,3,1,1
4,1,0,35,5,3,5,5,3,1,1
16,1,0,68,5,4,5,5,5,3,1
3,5,1,28,3,3,4,4,4,3,0
13,5,1,58,5,5,5,4,5,3,0
6,5,1,43,4,3,4,4,4,4,0
8,5,1,54,4,4,5,5,5,3,0
3,5,1,17,2,3,5,4,3,1,0
12,5,1,62,4,4,5,4,1,4,0
6,5,1,42,3,4,5,3,1,2,0
8,5,1,48,3,5,4,4,2,3,0
15,5,1,60,4,5,5,5,4,5,0
4,1,1,30,4,2,4,5,4,1,0
16,1,1,47,5,5,5,5,3,3,0
13,1,1,52,5,4,4,5,4,5,0
6,1,1,38,4,5,4,5,4,5,0
10,1,1,51.8,4,4,4,5,3,5,0
6,1,1,51.8,4,2,5,5,4,1,0
12,1,1,50,5,5,4,5,3,3,1
14,5,1,0,4,3,4,5,4,5,1
7,5,1,50,5,3,5,4,4,4,1
4,5,1,30,5,5,3,5,5,5,1
7,5,1,54,5,5,1,5,5,5,1
12,5,1,60,5,5,5,5,5,5,1
5,5,0,43,5,5,5,5,4,5,1
8,5,0,56,5,5,5,5,4,4,1
9,5,0,80,3,5,5,5,5,5,1
6,5,0,50,4,4,5,5,5,5,1
16,5,0,71.6,5,5,5,5,5,5,1
3,5,0,21.3,4,5,4,5,5,0,1
12,5,0,73.4,5,5,5,5,5,5,1
14,5,0,65,4,5,5,5,4,5,1
11,5,0,61.6,5,4,4,5,4,5,1
12,5,1,57,5,5,5,5,4,4,0
4,5,1,30,3,1,5,5,3,1,0
8,5,1,50,5,0,5,5,3,5,0
8,1,0,63,4,3,5,5,4,5,0
12,1,0,68,3,3,5,5,3,2,0
4,1,0,32,3,3,4,5,3,1,0
6,1,0,50.2,5,5,5,5,5,1,0
12,1,0,71.6,5,5,5,5,5,5,0
3,1,0,19,4,1,5,5,5,1,0
9,1,0,63,5,5,5,5,5,5,0
12,1,1,58,5,4,5,4,4,5,0
5,1,1,43,3,2,5,4,4,2,0
8,1,1,53.9,4,5,5,5,5,3,0
11,1,1,55.3,4,5,4,5,5,3,0
5,1,1,45,5,5,5,5,4,5,0
14,1,1,52,4,5,5,5,4,5,0
6,1,1,43,5,4,5,5,4,5,0
4,1,1,28,4,2,0,0,0,0,0
4,2,1,38,3,1,0,5,4,0,1
8,2,1,53,4,3,4,5,4,3,0
14,2,1,58,4,4,5,5,4,4,0
5,2,1,38,4,4,4,5,4,4,0
14,5,1,53,4,5,5,5,4,5,0
6,5,1,30,4,5,5,5,4,5,0
8,5,1,45,4,5,5,5,4,5,0
5,5,0,38.5,5,2,5,4,3,3,1
8,5,0,50,4,1,4,4,3,4,1
9,5,1,54,4,4,4,5,4,5,0
14,5,1,64,4,5,4,5,4,0,0
12,5,1,58,4,5,4,5,4,4,0
11,2,0,68,5,5,5,5,4,5,0
12,2,0,78,5,4,5,5,3,5,0
14,2,0,74,5,4,4,4,3,5,0
6,2,0,45,5,3,4,5,4,4,0
9,2,0,69,5,4,4,5,4,5,0
5,1,1,40,4,3,4,5,4,3,0
12,1,1,55,5,4,5,5,4,5,0
7,1,1,48,5,3,4,5,4,5,0
14,1,1,60.4,3,2,4,5,4,4,0
7,5,1,45,4,4,4,5,3,5,1
11,5,1,53.8,5,5,4,5,4,4,1
15,5,1,50,5,5,5,5,5,5,1
8,5,1,50,3,2,3,0,3,1,1
13,5,1,160,3,3,3,5,3,4,1
